timestamp,time_utc,up_price,down_price,combined,up_volume,down_volume,trades
1767953600,10:13:20,0.5099999975086966,0.49000000249130343,1.0,264.921566,264.921566,4
1767953602,10:13:22,0.5099999785799988,0.49000002142000126,1.0,19.607842,19.607842,2
1767953610,10:13:30,0.5099998316998873,0.4900001683001128,1.0,1.960783,1.960783,2
1767953612,10:13:32,0.5099999983607142,0.4942148770606516,1.0042148754213658,54.901959,94.901959,4
1767953616,10:13:36,0.51,0.49,1.0,5.2,5.2,2
1767953620,10:13:40,0.5099999910458011,0.490000008954199,1.0,51.372546,51.372546,4
1767953624,10:13:44,0.51,0.4938659793814433,1.0038659793814433,9.52,15.52,3
1767953626,10:13:46,,0.5,,0,310.0,2
1767953628,10:13:48,0.5,0.5,1.0,200.0,548.35,11
1767953634,10:13:54,0.5,0.5003164501649374,1.0003164501649375,60.0,61.960783,3
1767953636,10:13:56,,0.5099998316998873,,0,1.960783,1
1767953640,10:14:00,0.5,0.5,1.0,12.0,12.0,4
1767953644,10:14:04,0.5,0.5066224869194252,1.0066224869194254,2.0,5.921567,3
1767953648,10:14:08,,0.5058727073013832,,0,16.693919,3
1767953656,10:14:16,0.5,0.5,1.0,9.52,9.52,2
1767953658,10:14:18,,0.5099999795999968,,0,9.80392,1
1767953662,10:14:22,0.5,0.5,1.0,2.0,2.0,2
1767953664,10:14:24,0.5,0.5,1.0,42.0,42.0,4
1767953666,10:14:26,0.5,0.5,1.0,347.72,322.72,10
1767953668,10:14:28,0.5,0.5,1.0,6.0,6.0,2
1767953670,10:14:30,0.5087439561484003,0.491048862918726,0.9997928190671264,648.066665,633.066665,10
1767953672,10:14:32,0.5,0.5,1.0,49.0,49.0,5
1767953676,10:14:36,,0.5099999992664508,,0,13.632351,2
1767953680,10:14:40,,0.5099999910749997,,0,39.215685,1
1767953684,10:14:44,0.5,0.5071022573948373,1.0071022573948372,8.0,27.607842,3
1767953686,10:14:46,0.509125742174844,0.49111232809579286,1.0002380702706368,194.450979,196.90195799999998,10
1767953692,10:14:52,0.5,0.5088372205514788,1.0088372205514788,6.0,51.600783,7
1767953694,10:14:54,0.5,0.5076895350234291,1.0076895350234292,19.23,83.23,3
1767953696,10:14:56,,0.51,,0,56.0,1
1767953700,10:15:00,,0.5099999871698105,,0,21.823528,1
1767953702,10:15:02,,0.5099999785799988,,0,19.607842,1
1767953704,10:15:04,0.502,0.5015418118466899,1.00354181184669,95.0,91.84,23
1767953706,10:15:06,0.5005061826596283,0.49949381734037157,0.9999999999999999,414.87,414.87,30
1767953708,10:15:08,0.5171337579617835,0.48286624203821665,1.0000000000000002,157.0,157.0,38
1767953710,10:15:10,0.5100000077929179,0.489999992207082,0.9999999999999999,59.027954,59.027954,19
1767953712,10:15:12,0.5127272307882557,0.4873844923612127,1.0001117231494683,117.05307499999999,122.05307499999999,48
1767953714,10:15:14,0.5192771030341057,0.480722929365364,1.0000000323994698,223.13,223.12000000000003,32
1767953716,10:15:16,0.5419737182728348,0.45802628172716514,1.0,343.345243,343.345243,47
1767953718,10:15:18,0.5386835412181643,0.45701827126972305,0.9957018124878874,1241.19526,795.6852599999999,78
1767953720,10:15:20,0.5427593718874578,0.4584539887763091,1.001213360663767,139.557347,119.52734699999999,17
1767953722,10:15:22,0.5428923022435974,0.4584689899885721,1.0013612922321695,59.090906,49.592726,18
1767953724,10:15:24,0.5589112087905302,0.44080730694524234,0.9997185157357726,585.6236479999999,591.623648,67
1767953726,10:15:26,0.5577098659669933,0.4422901340330066,1.0,233.60999500000005,233.60999500000003,39
1767953728,10:15:28,0.5393488797710112,0.4606497022553437,0.9999985820263548,4581.906424000001,4591.906424,87
1767953730,10:15:30,0.5522238734292567,0.4478786585247808,1.0001025319540375,103.423332,108.422219,27
1767953732,10:15:32,0.5570833333333334,0.4429166666666668,1.0000000000000002,48.0,48.0,14
1767953734,10:15:34,0.572348572201983,0.4266190271802022,0.9989675993821852,266.411422,267.17332500000003,52
1767953736,10:15:36,0.5946495807070193,0.4071885137930339,1.0018380945000533,421.507414,503.17407799999995,76
1767953738,10:15:38,0.5757682826014023,0.4240916750728501,0.9998599576742524,210.949753,218.16975300000001,50
1767953740,10:15:40,0.5625744412267023,0.4374255587732977,1.0,28.2807,28.2807,13
1767953742,10:15:42,0.5711489185525445,0.42885108144745565,1.0,147.96558,147.96558,25
1767953744,10:15:44,0.5768741520302201,0.42287601362070654,0.9997501656509267,256.633556,247.633556,23
1767953746,10:15:46,0.5743130239459263,0.42552480239431256,0.9998378263402389,78.35123899999999,89.70123899999999,27
1767953748,10:15:48,0.5761748786205136,0.42397759889775993,1.0001524775182735,404.34015199999993,388.840152,75
