wallet,market_slug,market_question,winning_outcome,id,timestamp,datetime,side,outcome,shares,usdc,price,role,tx_hash,fee
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x32025ce2b6816534cdab4bf9235f043d4962b1d199caa284c83ca7a1ef679d26_0xda1601a2fe27faf50185190324555894827b586f26275e3887cd1156f634c499,1768029506,2026-01-10T08:18:26,BUY,Down,14.42857,11.398571,0.7900000485148563,maker,0x32025ce2b6816534cdab4bf9235f043d4962b1d199caa284c83ca7a1ef679d26,0.383544
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xdb0464cfde841ebb0705c1670348f6a1ba431fff0b46fef408aa70a5d691ce9a_0x5ab93ca3ac8ed0476ab071e43f99ce8a50bac6467a4448bda9c0cb7a2171fde0,1768029506,2026-01-10T08:18:26,BUY,Down,5.0,3.95,0.79,maker,0xdb0464cfde841ebb0705c1670348f6a1ba431fff0b46fef408aa70a5d691ce9a,0.132911
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x0d0f031a344a67e367ecdb204cc536b1b1947d696a28a1759bc0d6d3eda66651_0xa91b8a5ec9f95f7ffbda2cf1411de4db4084213add66b3156287eb991f280e88,1768029508,2026-01-10T08:18:28,BUY,Down,1.43,1.1297,0.79,maker,0x0d0f031a344a67e367ecdb204cc536b1b1947d696a28a1759bc0d6d3eda66651,0.038012
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x0d0f031a344a67e367ecdb204cc536b1b1947d696a28a1759bc0d6d3eda66651_0xda1601a2fe27faf50185190324555894827b586f26275e3887cd1156f634c499,1768029508,2026-01-10T08:18:28,BUY,Down,8.57,6.7703,0.7899999999999999,maker,0x0d0f031a344a67e367ecdb204cc536b1b1947d696a28a1759bc0d6d3eda66651,0.22781
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x3796d2b37614a3c3e43479a95b2043553973000c477b104aeb4a43dfe55cd159_0x1fb87f77f2f3c2d269547e0448fedd3d3af66c745a070d0029f52d4335bbce4d,1768029508,2026-01-10T08:18:28,BUY,Down,26.0,20.54,0.7899999999999999,maker,0x3796d2b37614a3c3e43479a95b2043553973000c477b104aeb4a43dfe55cd159,0.691139
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x3796d2b37614a3c3e43479a95b2043553973000c477b104aeb4a43dfe55cd159_0x5ab93ca3ac8ed0476ab071e43f99ce8a50bac6467a4448bda9c0cb7a2171fde0,1768029508,2026-01-10T08:18:28,BUY,Down,14.0,11.06,0.79,maker,0x3796d2b37614a3c3e43479a95b2043553973000c477b104aeb4a43dfe55cd159,0.372151
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x52eac8ca85cb9d0c4235b20720d5c4908f6545a7e2e9caa11d4e0aa440e72a82_0xa91b8a5ec9f95f7ffbda2cf1411de4db4084213add66b3156287eb991f280e88,1768029508,2026-01-10T08:18:28,BUY,Down,5.0,3.95,0.79,maker,0x52eac8ca85cb9d0c4235b20720d5c4908f6545a7e2e9caa11d4e0aa440e72a82,0.132911
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xac64f0ee8643d2fc5a93d4fac59ba67113364c6564ca9ea9d2b1b525c4bc6635_0x5ab93ca3ac8ed0476ab071e43f99ce8a50bac6467a4448bda9c0cb7a2171fde0,1768029508,2026-01-10T08:18:28,BUY,Down,2.0,1.58,0.79,maker,0xac64f0ee8643d2fc5a93d4fac59ba67113364c6564ca9ea9d2b1b525c4bc6635,0.053164
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xac64f0ee8643d2fc5a93d4fac59ba67113364c6564ca9ea9d2b1b525c4bc6635_0xda1601a2fe27faf50185190324555894827b586f26275e3887cd1156f634c499,1768029508,2026-01-10T08:18:28,BUY,Down,3.0,2.37,0.79,maker,0xac64f0ee8643d2fc5a93d4fac59ba67113364c6564ca9ea9d2b1b525c4bc6635,0.079746
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xf2e72bcc7e401588695b3aea8d5ddde5733d851843266bbb4ccb442cd29863d3_0xa91b8a5ec9f95f7ffbda2cf1411de4db4084213add66b3156287eb991f280e88,1768029508,2026-01-10T08:18:28,BUY,Down,5.0,3.95,0.79,maker,0xf2e72bcc7e401588695b3aea8d5ddde5733d851843266bbb4ccb442cd29863d3,0.132911
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c_0x10373673c050cb2d70735823bbb6a99d2ee84d5461bb7d541c66b562a509a78b,1768029510,2026-01-10T08:18:30,BUY,Up,16.572715,3.148816,0.19000000905102152,maker,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c,1.657271
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c_0x57e0a32cb97109edd8533f480a8813c52b0454fdd575e3ba5efed88d1a8814e6,1768029510,2026-01-10T08:18:30,BUY,Up,26.0,4.94,0.19,maker,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c,2.6
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c_0x8a90e137db681dc1dee6ed1361b83b27422bff1598913da5eea119be20401c8c,1768029510,2026-01-10T08:18:30,BUY,Up,26.0,4.94,0.19,maker,0x902849679c41415ab84f57ffc9baeea75bfbfc7a6d4e36815829c0f1b249b43c,2.6
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x05ca4c0ddede878236bbbe68b61e2bee9ad576858455bbdf1d6f82328849ae3f_0x7118e5f28df17da65a6b242248021fee75b99a71a0a240f3eb4a091defedc612,1768029510,2026-01-10T08:18:30,BUY,Down,5.0,4.0,0.8,maker,0x05ca4c0ddede878236bbbe68b61e2bee9ad576858455bbdf1d6f82328849ae3f,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x7c1236a5c46f89b637ba150033506469d18ccbf6bf89223d15d86a3fd6c70923_0xa91b8a5ec9f95f7ffbda2cf1411de4db4084213add66b3156287eb991f280e88,1768029510,2026-01-10T08:18:30,BUY,Down,5.0,3.95,0.79,maker,0x7c1236a5c46f89b637ba150033506469d18ccbf6bf89223d15d86a3fd6c70923,0.132911
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x92b29c1f40f39a0665a37596c017ec16e0d13ffaefe7f22b4433f851981a2055_0xa91b8a5ec9f95f7ffbda2cf1411de4db4084213add66b3156287eb991f280e88,1768029510,2026-01-10T08:18:30,BUY,Down,9.095237,7.185238,0.7900000846596962,maker,0x92b29c1f40f39a0665a37596c017ec16e0d13ffaefe7f22b4433f851981a2055,0.241772
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xd0fe1ce051c6cae27aefeb9cadef73013bd6666177570a8a20bb7d8255930742_0x7118e5f28df17da65a6b242248021fee75b99a71a0a240f3eb4a091defedc612,1768029510,2026-01-10T08:18:30,BUY,Down,5.0,4.0,0.8,maker,0xd0fe1ce051c6cae27aefeb9cadef73013bd6666177570a8a20bb7d8255930742,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xed6a58460dc66ae01c8f8572cef5980acef2cbf9d0193f8b623edab4f54ce9db_0x7118e5f28df17da65a6b242248021fee75b99a71a0a240f3eb4a091defedc612,1768029510,2026-01-10T08:18:30,BUY,Down,9.25,7.4,0.8,maker,0xed6a58460dc66ae01c8f8572cef5980acef2cbf9d0193f8b623edab4f54ce9db,0.23125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x0949f4ffd993551c3aae0f0d3d68f9cf49490f755ea80d2cdd9b6cfe8195f1a2_0x19f46a8e8267e2c795efb2cb578588e2df2ea032e1b23d41af1d044f98ea6d64,1768029512,2026-01-10T08:18:32,BUY,Down,15.0,12.15,0.81,maker,0x0949f4ffd993551c3aae0f0d3d68f9cf49490f755ea80d2cdd9b6cfe8195f1a2,0.351851
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x7dfedd8e6e4b8a62d6f0bf0bdf96ac2cca7afc6255bef901071264dc515af458_0x19f46a8e8267e2c795efb2cb578588e2df2ea032e1b23d41af1d044f98ea6d64,1768029512,2026-01-10T08:18:32,BUY,Down,1.5,1.215,0.81,maker,0x7dfedd8e6e4b8a62d6f0bf0bdf96ac2cca7afc6255bef901071264dc515af458,0.035185
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x9baccf4e54b6ab0fca3f73bc43dc8afa8288d97d3e3413f4a213d48d1c6f873f_0x19f46a8e8267e2c795efb2cb578588e2df2ea032e1b23d41af1d044f98ea6d64,1768029512,2026-01-10T08:18:32,BUY,Down,5.0,4.05,0.8099999999999999,maker,0x9baccf4e54b6ab0fca3f73bc43dc8afa8288d97d3e3413f4a213d48d1c6f873f,0.117283
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xe2555cdab1bcc5fb61e8003d18ed11b7ad176172dee786c47d436111a490ae48_0x19f46a8e8267e2c795efb2cb578588e2df2ea032e1b23d41af1d044f98ea6d64,1768029512,2026-01-10T08:18:32,BUY,Down,4.5,3.645,0.81,maker,0xe2555cdab1bcc5fb61e8003d18ed11b7ad176172dee786c47d436111a490ae48,0.105555
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x72d1ee1a4aaf180b2e2b64906fd6d0d88e082ad3b641d668e9d62bb97c025677_0x01f37fbe87dbd6970e77d25aa169e7164ceea3d8bdd2ce11d9a0f4259bfca3c9,1768029514,2026-01-10T08:18:34,BUY,Down,26.0,20.8,0.8,maker,0x72d1ee1a4aaf180b2e2b64906fd6d0d88e082ad3b641d668e9d62bb97c025677,0.65
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x72d1ee1a4aaf180b2e2b64906fd6d0d88e082ad3b641d668e9d62bb97c025677_0xe65d293c4e16ac53f3b7345aa1f98b91b878c8cc3e2e79cce57e40001303298b,1768029514,2026-01-10T08:18:34,BUY,Down,18.9,15.12,0.8,maker,0x72d1ee1a4aaf180b2e2b64906fd6d0d88e082ad3b641d668e9d62bb97c025677,0.4725
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x87f3fea7deec2f8da7c6264f264f2434fd254e0c86fa4561cbc477ba08e8bab0_0xc5029af1e2449bd68da7c1954c11037d26b06df8d1ad96727c3952a8f48b3ee5,1768029514,2026-01-10T08:18:34,BUY,Down,5.0,4.0,0.8,maker,0x87f3fea7deec2f8da7c6264f264f2434fd254e0c86fa4561cbc477ba08e8bab0,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb63a79f663b58e4da985d3a61d21d35cba5d4e986d4c230d98313e60162335c6_0xc5029af1e2449bd68da7c1954c11037d26b06df8d1ad96727c3952a8f48b3ee5,1768029514,2026-01-10T08:18:34,BUY,Down,10.0,8.0,0.8,maker,0xb63a79f663b58e4da985d3a61d21d35cba5d4e986d4c230d98313e60162335c6,0.25
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x088855b6c72331bbbf9b86f26dd2f0a2ad7347b90c698e05d4ef090e921ef9a3_0x1b34b3a968528e551d3b9659a54cf727254a5b6c1d18e964190143a342ea4d88,1768029516,2026-01-10T08:18:36,BUY,Down,7.66,6.128,0.8,maker,0x088855b6c72331bbbf9b86f26dd2f0a2ad7347b90c698e05d4ef090e921ef9a3,0.1915
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x088855b6c72331bbbf9b86f26dd2f0a2ad7347b90c698e05d4ef090e921ef9a3_0xd9dc9033b2a087d8ca55874c54c8376b8671728d40566b188872046dd4a3325e,1768029516,2026-01-10T08:18:36,BUY,Down,2.09,1.672,0.8,maker,0x088855b6c72331bbbf9b86f26dd2f0a2ad7347b90c698e05d4ef090e921ef9a3,0.05225
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x16b83d0da4f792b7d239f53847c4dfae9e676c6c4d97d9d5ca4f762c1a1265f3_0xc5029af1e2449bd68da7c1954c11037d26b06df8d1ad96727c3952a8f48b3ee5,1768029516,2026-01-10T08:18:36,BUY,Down,5.14,4.112,0.8,maker,0x16b83d0da4f792b7d239f53847c4dfae9e676c6c4d97d9d5ca4f762c1a1265f3,0.1285
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x493c5c36ae7eb4feee198de22c355aabfc9d838ace236ef878f87a0caf6d9c2b_0x2179594a661d22eb1af39a95a5a24ba0b7afbbcbe8b8324f52a8ea2b66f6b2d7,1768029516,2026-01-10T08:18:36,BUY,Down,4.14,3.312,0.8,maker,0x493c5c36ae7eb4feee198de22c355aabfc9d838ace236ef878f87a0caf6d9c2b,0.1035
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x493c5c36ae7eb4feee198de22c355aabfc9d838ace236ef878f87a0caf6d9c2b_0xc5029af1e2449bd68da7c1954c11037d26b06df8d1ad96727c3952a8f48b3ee5,1768029516,2026-01-10T08:18:36,BUY,Down,3.36,2.688,0.8,maker,0x493c5c36ae7eb4feee198de22c355aabfc9d838ace236ef878f87a0caf6d9c2b,0.084
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x4b2d9a8bdc15860ac62e3a43633de8a07d9352a214da84a21e88a9a90db73214_0x2179594a661d22eb1af39a95a5a24ba0b7afbbcbe8b8324f52a8ea2b66f6b2d7,1768029516,2026-01-10T08:18:36,BUY,Down,5.0,4.0,0.8,maker,0x4b2d9a8bdc15860ac62e3a43633de8a07d9352a214da84a21e88a9a90db73214,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x6cab4bc45fa44aec4dd63c09305c177f31547860a37d89145294c803761c6f62_0x1b34b3a968528e551d3b9659a54cf727254a5b6c1d18e964190143a342ea4d88,1768029516,2026-01-10T08:18:36,BUY,Down,5.0,4.0,0.8,maker,0x6cab4bc45fa44aec4dd63c09305c177f31547860a37d89145294c803761c6f62,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x8a12b4050d7b0c46dd9063ff3edaf12e2eb27b4691638b31f30fe7df06477134_0x1b34b3a968528e551d3b9659a54cf727254a5b6c1d18e964190143a342ea4d88,1768029516,2026-01-10T08:18:36,BUY,Down,2.34,1.872,0.8,maker,0x8a12b4050d7b0c46dd9063ff3edaf12e2eb27b4691638b31f30fe7df06477134,0.0585
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x8a12b4050d7b0c46dd9063ff3edaf12e2eb27b4691638b31f30fe7df06477134_0x2179594a661d22eb1af39a95a5a24ba0b7afbbcbe8b8324f52a8ea2b66f6b2d7,1768029516,2026-01-10T08:18:36,BUY,Down,7.26,5.808,0.8,maker,0x8a12b4050d7b0c46dd9063ff3edaf12e2eb27b4691638b31f30fe7df06477134,0.1815
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xa725d53ed8b64aac82a60ab75e8063100dcd84ed759ea4786e31a7ebb3006dc9_0xc5029af1e2449bd68da7c1954c11037d26b06df8d1ad96727c3952a8f48b3ee5,1768029516,2026-01-10T08:18:36,BUY,Down,2.5,2.0,0.8,maker,0xa725d53ed8b64aac82a60ab75e8063100dcd84ed759ea4786e31a7ebb3006dc9,0.0625
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xa725d53ed8b64aac82a60ab75e8063100dcd84ed759ea4786e31a7ebb3006dc9_0xe65d293c4e16ac53f3b7345aa1f98b91b878c8cc3e2e79cce57e40001303298b,1768029516,2026-01-10T08:18:36,BUY,Down,7.1,5.68,0.8,maker,0xa725d53ed8b64aac82a60ab75e8063100dcd84ed759ea4786e31a7ebb3006dc9,0.1775
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xc50e35a886f1eaf5bb9a047330257cf9dcd5f56bb957c882e1584c05dfdab317_0x2179594a661d22eb1af39a95a5a24ba0b7afbbcbe8b8324f52a8ea2b66f6b2d7,1768029516,2026-01-10T08:18:36,BUY,Down,9.6,7.68,0.8,maker,0xc50e35a886f1eaf5bb9a047330257cf9dcd5f56bb957c882e1584c05dfdab317,0.24
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x2aebdf22e16120b08ed59505502c8cdc0c8cd80eb606b8b57d41e169a3320204_0xd9dc9033b2a087d8ca55874c54c8376b8671728d40566b188872046dd4a3325e,1768029518,2026-01-10T08:18:38,BUY,Down,10.0,8.0,0.8,maker,0x2aebdf22e16120b08ed59505502c8cdc0c8cd80eb606b8b57d41e169a3320204,0.25
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x46838f07189ca5a888720edeb143ec81d61983a410489fd05ea8f469e75e9059_0xd9dc9033b2a087d8ca55874c54c8376b8671728d40566b188872046dd4a3325e,1768029518,2026-01-10T08:18:38,BUY,Down,8.91,7.128,0.8,maker,0x46838f07189ca5a888720edeb143ec81d61983a410489fd05ea8f469e75e9059,0.22275
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xb9031105c1835faa86a33b03361e402f0228ba59659973d2b5bc6f8880c9a710_0x1b34b3a968528e551d3b9659a54cf727254a5b6c1d18e964190143a342ea4d88,1768029518,2026-01-10T08:18:38,BUY,Down,5.0,4.0,0.8,maker,0xb9031105c1835faa86a33b03361e402f0228ba59659973d2b5bc6f8880c9a710,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xbda06f219a3a75a58632cc0de00433eff18e7608a3e1d965dd0d15aa2686dc0b_0x1b34b3a968528e551d3b9659a54cf727254a5b6c1d18e964190143a342ea4d88,1768029518,2026-01-10T08:18:38,BUY,Down,6.0,4.8,0.7999999999999999,maker,0xbda06f219a3a75a58632cc0de00433eff18e7608a3e1d965dd0d15aa2686dc0b,0.15
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x24cd105f560b322cee43bd7950737922484886cd68d66e9fd49aa66e3c2b1261_0x805d1f6aee61532cf151ea8ad367f00dd5d2b57dbf89633d73919160ca181d0c,1768029520,2026-01-10T08:18:40,BUY,Down,9.75,7.8,0.7999999999999999,maker,0x24cd105f560b322cee43bd7950737922484886cd68d66e9fd49aa66e3c2b1261,0.24375
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x46e0c234eff2afe2b8a19fa278b1ece34ac338cfae309e89363f657c9becaabf_0x333a45cb2bca5d6e38ef7b3a5367a60264de8bb351370f61dbe8629393205af5,1768029520,2026-01-10T08:18:40,BUY,Down,26.0,20.8,0.8,maker,0x46e0c234eff2afe2b8a19fa278b1ece34ac338cfae309e89363f657c9becaabf,0.65
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x46e0c234eff2afe2b8a19fa278b1ece34ac338cfae309e89363f657c9becaabf_0x805d1f6aee61532cf151ea8ad367f00dd5d2b57dbf89633d73919160ca181d0c,1768029520,2026-01-10T08:18:40,BUY,Down,4.76,3.808,0.8,maker,0x46e0c234eff2afe2b8a19fa278b1ece34ac338cfae309e89363f657c9becaabf,0.119
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x57c0b457c5a80cebf38329527e48645d94c247637283ace4084c7e9fef20d59d_0xd9dc9033b2a087d8ca55874c54c8376b8671728d40566b188872046dd4a3325e,1768029520,2026-01-10T08:18:40,BUY,Down,5.0,4.0,0.8,maker,0x57c0b457c5a80cebf38329527e48645d94c247637283ace4084c7e9fef20d59d,0.125
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4_0x805d1f6aee61532cf151ea8ad367f00dd5d2b57dbf89633d73919160ca181d0c,1768029522,2026-01-10T08:18:42,BUY,Down,11.49,9.192,0.8,maker,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4,0.28725
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4_0xa94dc4f1676ec93a3076683da1e0fc7c5c228d0628bf1685bb4fe8687f94c4cf,1768029522,2026-01-10T08:18:42,BUY,Down,26.0,20.8,0.8,maker,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4,0.65
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4_0xd6d5d4ec0465cf78aedd400f865c5c57fb0911c19afae1fea184a9da475a6326,1768029522,2026-01-10T08:18:42,BUY,Down,26.0,20.8,0.8,maker,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4,0.65
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4_0xe76c93e9fdb5085e253bd84fee6dfaf83a98b6be9cb89ab961377afdbc03297e,1768029522,2026-01-10T08:18:42,BUY,Down,26.0,20.8,0.8,maker,0xbda2a9e1e64028a4813289a14632aacd8836e78a8b7c7c477d6ff2e48a3656f4,0.65
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x5a6f06b004010283d8d262cce5fccc9f9231efd8c8dd5009c2137fd8c624143d_0x4e11f8179ad67571c91a95c3c62f67d2b19c2fdffc57f5f206ee4053b0b35653,1768029526,2026-01-10T08:18:46,BUY,Down,9.6,7.68,0.8,maker,0x5a6f06b004010283d8d262cce5fccc9f9231efd8c8dd5009c2137fd8c624143d,0.24
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0x8e62e314701243b4387fbe704eaf8001b8219025e50a14ebc5b3baf8804a82bd_0x4e11f8179ad67571c91a95c3c62f67d2b19c2fdffc57f5f206ee4053b0b35653,1768029526,2026-01-10T08:18:46,BUY,Down,10.0,8.0,0.8,maker,0x8e62e314701243b4387fbe704eaf8001b8219025e50a14ebc5b3baf8804a82bd,0.25
0x6031b6eed1c97e853c6e0f03ad3ce3529351f96d,btc-updown-15m-1768029300,"Bitcoin Up or Down - January 10, 2:15AM-2:30AM ET",up,0xca5f1521572d561d461ec91720876f957c51df9f67df525c4b7aec8302d7dfb4_0x4e11f8179ad67571c91a95c3c62f67d2b19c2fdffc57f5f206ee4053b0b35653,1768029526,2026-01-10T08:18:46,BUY,Down,5.0,4.0,0.8,maker,0xca5f1521572d561d461ec91720876f957c51df9f67df525c4b7aec8302d7dfb4,0.125
